id	filename	md5	size	state
1e0a7077-aa89-450b-9d95-a411014f6602	0d7f880c-c4c5-4335-b49e-5f321f841840.FPKM-UQ.txt.gz	91b1a510017cdf4f1fdb3aae5800f346	503650	validated
20d0e1fa-ad22-41d4-aa1b-a64af6fa2f19	2b2b6341-1f6d-4acc-8a67-0ba8ab051ee8.FPKM-UQ.txt.gz	9356cc0f47198a1ef2b51c8795436f64	491484	validated
22a17410-2dab-450f-b91f-e50e624e78a0	c27a0a56-cde3-4e53-b02d-8a2ca66b5d1d.FPKM-UQ.txt.gz	2d6262df25a7f267a0135f2ab209089c	524470	validated
230c6278-527a-41a8-8aa0-dfccde6b8775	7fe42315-1c0a-46cd-9b38-c09841337a96.FPKM-UQ.txt.gz	d1c6cec6a02631931992ffbfaf96bdcd	525382	validated
230fd6ca-16a6-40bb-9f3a-b0ca6136039b	cecac722-4fe4-45e5-85e9-a4ce24c567b2.FPKM-UQ.txt.gz	402ef9517288338f5ea98908a731aff2	511873	validated
288f4752-169a-40be-923b-e4ad1a620ba5	1d5c03c6-a0a3-4255-b54c-d9bfac305a7f.FPKM-UQ.txt.gz	6fa12f9bc9a62d001f704e47f269cd0b	572335	validated
2a130096-6a98-4e5d-9662-b357e0856758	e9889edc-cfbf-4213-9629-fde30511bd63.FPKM-UQ.txt.gz	cec60b3500cb1c4bd209d815527b242d	544688	validated
310c914c-8eb5-46df-ab20-121d7e5595ae	d9d1784d-9340-42eb-b04f-fd45f142db31.FPKM-UQ.txt.gz	b7b8c0af53965d3fbbad3e4597133e92	530813	validated
31d290d5-d671-45f4-a009-9e78aadaa4b2	d6782f96-ac2e-473a-8adb-7cdaf648d5db.FPKM-UQ.txt.gz	9001a954a1d9cee6f3caf45e5f2c3a14	556457	validated
3276f1c7-fc8d-4aeb-83d3-c2a976a3375d	b0546d5c-875e-4086-9155-7ac41b92ba52.FPKM-UQ.txt.gz	23d686a2388fa45d26c90b85752d44ef	519869	validated
3471e070-167d-4af2-b9c6-38fbd4e86add	4ed68c20-e7f2-4b40-97f1-4f8a3ddae0a9.FPKM-UQ.txt.gz	cac01aaa0b0c89bfcb765b9cf606f26c	516514	validated
379f8701-e3f0-4d53-91a2-d0862b402144	3f2012b6-8d85-4666-b73e-64cf2c0946fa.FPKM-UQ.txt.gz	72ef8fbddafb506660d26e476c16e6a9	543089	validated
38a1b0b8-9906-48ed-b521-7de299839932	0263a550-8b66-4884-b014-99501112741d.FPKM-UQ.txt.gz	5f37cbf2c68ceb6b66afddb555f7f612	515986	validated
3956f6d3-5bfe-4a86-870d-53916fbebb46	e158cf09-9e8a-4a3f-9097-2f94222e5461.FPKM-UQ.txt.gz	2d9c8f371487bf5146d834104a36a50c	525941	validated
396347a5-06bf-4593-97e5-77e0e6b4dbb2	f822471e-0d7d-4bad-a42a-79dce03c366f.FPKM-UQ.txt.gz	df23bf2c07d21fbcaf6ebaf6815457f2	504812	validated
39721eb1-1f7a-4b50-ba20-0eec5b7de877	0c2381c5-4134-44a4-ac41-e141e89e1b1f.FPKM-UQ.txt.gz	66e1eba91dde6f40550352c92375216f	536351	validated
3fb2de98-03a5-4574-9ad8-0f44e6243d9d	06b1bbf5-07e5-4a03-aea1-f7203bab2572.FPKM-UQ.txt.gz	4dde7fa8bec0e8dda2f3922281b0766c	535500	validated
41adaffc-adab-41f2-8eb6-6132d94a8bfa	60a2aca4-1635-4343-81cd-9d7f68d3c395.FPKM-UQ.txt.gz	142e2992625ad083ee9086d544e51fbb	535863	validated
45454606-b9ee-4732-9903-0ac241067040	bfd76989-9812-4065-9e07-22a1bc498018.FPKM-UQ.txt.gz	0d797954fadfafe31aed7f955eef6790	487666	validated
45d5fcf3-719a-4b12-8989-d338601a9ee8	73814f90-c4e3-40dd-b9be-46956becf725.FPKM-UQ.txt.gz	a97070445c29e21eaac8a2a991b75d4a	537134	validated
467e074b-a0af-4c8c-960c-dfd1d0df670b	8f4891e2-55c1-48f4-bdce-c3848f74b8dc.FPKM-UQ.txt.gz	492a47267fd6671dc52087180a279aef	523544	validated
48b73899-c030-4c27-aac0-e6e8f92a71ab	254b71a7-176c-4258-8fa9-2985223138ff.FPKM-UQ.txt.gz	8f63ad6acba30247cfca90bfad76436a	550250	validated
4b5089dc-798c-4681-aed5-ed4f07d805b0	ef6e0187-ca29-4c32-9731-4f9a6b51ff80.FPKM-UQ.txt.gz	18ccb7febf719619c340b4147c380ce0	532784	validated
4d9c2ee9-6032-4ade-970c-3088a5a27882	bcd07e88-975d-4f4b-9b2e-33ad0f2211f3.FPKM-UQ.txt.gz	4e6599f313239ea293f0ef74bcea0227	525156	validated
517a08c4-7b02-4a17-98ac-a9b6ce15d58e	091be805-db73-4d7c-852a-c13b9923c13a.FPKM-UQ.txt.gz	d22d17ec87642286b38322b968961f4f	522726	validated
53517c67-8fe1-4e28-a38b-474aabcdf982	b08b8095-f54b-4649-ae13-cfdac7c7c5f2.FPKM-UQ.txt.gz	cf175178a1433525e9dd3e5eefdf5739	545547	validated
5575e865-9013-4435-803d-b12ed1d378c4	e5ea329f-8042-479c-b8ff-fb752b6b44e0.FPKM-UQ.txt.gz	0353d6045a554e5e0259f2e5381f81b1	556023	validated
5713d9dd-30d5-4b21-9168-9d9b7894dbc3	3f52a1bb-997b-4ee0-b61b-8060e7d8666d.FPKM-UQ.txt.gz	0e278345b64f7cf7936c5566735d4a54	532976	validated
5751ba07-e4c3-46e9-b283-33a212b6d213	994ba708-9a28-4e86-8dc0-f3626cb26b1e.FPKM-UQ.txt.gz	0b49ea196c15d19d2242cf341ac422e6	527735	validated
58c81381-25e6-4608-8510-7936556be52f	b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM-UQ.txt.gz	94c8c48bd799e843fd4f2683043f2f0f	515431	validated
5c7bc1d5-1157-4c60-8438-d5d4d6070f9c	708e035d-e38b-4969-a96e-f7c324b3f8a3.FPKM-UQ.txt.gz	8ade7022dccd73949220798ec788bdca	496196	validated
5cddb9f6-4b87-4e84-aa58-c994a383e1d9	38ddef7b-90ed-45a4-b542-927e63b93f99.FPKM-UQ.txt.gz	26abc4955f46c06091576be5c102007c	551595	validated
5e78f36e-4472-4548-b7e2-98b1c422aecd	cfb70595-7191-40cc-802d-dad9cb578b1a.FPKM-UQ.txt.gz	86ae12a7042e23fd697371a83e679027	549406	validated
61ff519b-fbea-4537-8d58-d3e9975bae44	1ea50a97-2adb-4252-aec8-2fe94d49b0a0.FPKM-UQ.txt.gz	dc517b3ed38010e1a1eb1029e451c765	528576	validated
62e2f206-2330-425c-8530-a6df994758f6	e657cd5a-217e-45df-8203-a3f8c4907f4a.FPKM-UQ.txt.gz	c0e9ed2cacc2e49eb4d7c5b2fc1c0feb	513490	validated
65f6a5f8-c5d3-4012-995f-7c6bd4d9ff23	df692bf8-d523-4528-aa0c-a0549373adee.FPKM-UQ.txt.gz	46fe88495c3fd3724429cbd2d6201faa	511025	validated
671f2276-538e-459e-89f7-5c66a7d94f93	6188f79f-599d-45ff-802f-d1ee94b97b22.FPKM-UQ.txt.gz	6d4f6ce41e48a384e450db33874132d5	523842	validated
6aa664c1-3ab6-4f1c-b8c1-4c827a2d7ead	6b34f95d-8875-4a62-b90e-9cf9d92c8055.FPKM-UQ.txt.gz	b19fefdd09cdc7b23f2834755c006279	554322	validated
6c6b0b07-8206-4074-b03b-3819abde673a	be6f5b47-f164-4947-9b35-02f94248e462.FPKM-UQ.txt.gz	12c26b63cc6c64d3e6f95cca150e8ad5	537638	validated
6cdc19e7-a250-4bf3-888b-948ff2d321c2	5a491f56-a9a5-4bae-a85a-c4c316a6b282.FPKM-UQ.txt.gz	b18bd5f0853c68d059ada08ed86df95d	538328	validated
6d638787-d07c-4473-91ee-428272d01a58	35a1df51-9daf-4d8b-ab87-222b8562244a.FPKM-UQ.txt.gz	04d71a255ccf91597ed3d8b668f5d246	506643	validated
70c64712-bbb8-4e6a-a075-f3383ea1b71e	c38a7a21-5785-4998-8ba4-fb2836c2eb8d.FPKM-UQ.txt.gz	8b5708a7cbb2b60accdbd8f4f40af19a	512815	validated
70e35399-b5d0-4936-b9cd-1d1fcd275bc2	5eb38f95-cf76-4066-9a4f-df7c30728ff2.FPKM-UQ.txt.gz	d4f75911ad9018705bb8ffefe9cad149	527550	validated
71a8cd6c-6380-438c-ba5d-154c867331a0	44121978-20e4-4330-8899-67a7557e6d7c.FPKM-UQ.txt.gz	ec7a6f00206b0c382bc946880bf62ac3	514022	validated
74882ce8-e266-4973-9971-7151a805fa24	fcecc36e-3b4e-4850-9003-fd573e08ec64.FPKM-UQ.txt.gz	63593062706e3bff7a079b5f7018b22b	511531	validated
788c2d31-d6b9-4daa-a25d-06748a3e41b2	fee154e0-ff94-402d-91e3-6c3d458bee00.FPKM-UQ.txt.gz	b2a2b182ddac32862ffe19de834cdbce	527465	validated
7ae19156-72a9-44ce-9a8a-92c631b4b819	c74afc42-b589-4aa6-8ead-b7cdc36c63fa.FPKM-UQ.txt.gz	7785beb9b89e3636207b04be7837333c	553199	validated
7aea0200-d164-4c04-9a3d-dfbca723e74a	245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.FPKM-UQ.txt.gz	e01f0cdf6e4fbd251b4964e84cde93b0	544150	validated
7b2ac7bf-753c-41c2-b05a-1926d4c5edd7	60f8b5a7-a7da-4dd6-88d0-97dbf4c3c269.FPKM-UQ.txt.gz	1228ca44a2de5bcbc4183d839eb2c3f6	507357	validated
7b418d41-da4c-40eb-aaff-055ef9a3d5bd	258b03ca-d1a3-4102-a953-476df48c3ae7.FPKM-UQ.txt.gz	c937e0874b99c92302b0acabec34725c	520225	validated
7c800eae-259c-4fb2-82a5-7f1111cc8df7	22dc8274-75e7-4009-a934-81265a087dfa.FPKM-UQ.txt.gz	ed626b8717bf128dbafa12fe7069a181	516212	validated
7cf3d61e-79c3-4a7e-9ef9-9ba17941686f	c6bb0ad7-6fbe-4436-adf7-f2e87b5384fe.FPKM-UQ.txt.gz	3087a2f448d61c7bdb2b75830fbfc892	534180	validated
7d4a3992-15b3-43e8-85f7-5109301e4786	cc69ddad-2cd9-4a2c-8f42-56326c61f6de.FPKM-UQ.txt.gz	b86514a4809551899b58c29988763829	527470	validated
7ff2c451-e2f5-4cd9-a456-207ddb2a6486	a9452e8a-decb-49e4-b4f6-3db74539643b.FPKM-UQ.txt.gz	874bc16e4babf578be776f9750157c7e	551800	validated
819a1b43-e128-4777-974a-8ff2dd92e252	112c839c-41b0-4864-8af1-3fda2e67e4b1.FPKM-UQ.txt.gz	f97415c406f8b794f864c999dede896e	533920	validated
82e482f1-e785-4afd-ad75-69f6cc0f3eb1	a7db602f-114f-4e8b-ae0f-2295f6cbeb4d.FPKM-UQ.txt.gz	e0dc247013cf4d68f7b69fb225cd95d6	510032	validated
87ec3d42-ecb5-420a-9c6a-a86817a0280d	6219a10b-0637-4332-a4f0-118b5d434d74.FPKM-UQ.txt.gz	2e2ebfab3810f1c8dd79fd9e717af3fb	520457	validated
89fcedf6-1f6e-4945-82f4-96926c6fd0a0	7eea1b88-308c-4d1d-9a94-fc102940c58e.FPKM-UQ.txt.gz	3f7dab84c47c1e5bbae02cc235ab34bc	513987	validated
8af947e1-808b-48d3-a89e-ba9c55e9e7a2	2b33014e-c7ff-41aa-82bf-3121756639ad.FPKM-UQ.txt.gz	1c93b8abf9f9c10ef68f3918c01070bc	533287	validated
8be89d9f-5881-454e-b9bd-0fb904549e03	5abe9a73-0ec5-4d88-9aaf-1db6795f364d.FPKM-UQ.txt.gz	5d8dc996bd2c4e5b9108ff87a16169a9	526100	validated
8e638b3d-d0c9-4e4d-abb0-3b607f53232d	3e6a57fd-0683-48a6-b3cb-32510c49ff2e.FPKM-UQ.txt.gz	a5f3de9f988be25d23974ed13b9390b4	546897	validated
8f76149c-8948-462a-971b-22aeff72046d	701cb0e2-a169-47ce-b34a-4bb86501c82d.FPKM-UQ.txt.gz	a26270b55483325d5ec80cff2320f92f	513461	validated
927e1755-fd31-4e99-8bee-857cc62d065e	d14e0a59-4f3a-4d92-9a54-82925bd470aa.FPKM-UQ.txt.gz	c2825b4ca67d0803ffa446ca010ad98a	543244	validated
93978441-28cb-41d9-9b28-d3b6b1bbffff	12fff07f-74d6-4ee0-9f4f-36a4d194d24f.FPKM-UQ.txt.gz	f68e44f010355c14bc3256ef0dea704d	517251	validated
93a04ac3-bcc8-4137-b120-beafece996eb	f69d848c-f9cb-4871-9c25-35c43cbbf4e6.FPKM-UQ.txt.gz	a240b94f568793bc6c6dad93e5a27e78	463474	validated
9453f22a-6049-4c01-bbb0-3a62083cce49	a506e085-33bc-432c-bffc-5dd858bcfb3f.FPKM-UQ.txt.gz	08d5be997d3feb4afc4b056f650c3ab1	503878	validated
968785fe-5398-4deb-aa0b-8fb8ec6243a2	7f39b57f-556b-46b2-a67a-af86345f900a.FPKM-UQ.txt.gz	1fc24942f816f322adea3afc544d0d56	527260	validated
97251c11-8b66-497e-9271-2a5e62f9dab1	0d08b39e-cc2e-4262-a8cc-06c644ab5039.FPKM-UQ.txt.gz	0e45fc706f05b1c4c18c3453c561e0a5	516689	validated
9b3dd42d-e37b-46c3-a79b-dfb2b88a328a	ac6fccd6-d05f-40c7-9afe-82fa33ce919a.FPKM-UQ.txt.gz	2394f20a9e6a97b3297005127a9387e2	500392	validated
9f01b38f-ff98-4457-b980-f74f42e08848	5ac8c94d-2de4-48ce-87cd-f007fdc9ba54.FPKM-UQ.txt.gz	2a88ffe71a27eff48b96848af2dee1d6	518017	validated
9fc88db6-936d-4137-8748-99f9c791a21c	c258e44b-44c5-43d7-835e-912049ae12c4.FPKM-UQ.txt.gz	c2f4ec5774f3fbd721952075f0658a99	529768	validated
a30274b4-c0a3-4801-9f4f-979e885727cc	08c068ff-d5a6-468e-a9dc-3a5ff708ebef.FPKM-UQ.txt.gz	b3a3eff9aba32563eba8db80f9e85462	517349	validated
a500e80b-660c-4757-8179-6a692599bdc4	02ba8296-3982-4e29-8823-403ab580dee8.FPKM-UQ.txt.gz	dd5e914ecfe0410d46b6a34cfcf4a10a	576518	validated
a5798fa0-0f48-4cd6-8d45-b3b6422a630a	f4eb983f-0eee-4c8a-9f72-b5382957d377.FPKM-UQ.txt.gz	0dfd1fdc34d25682f0d4258b6d74e6d4	517101	validated
a5c9588b-b5e9-4257-92ee-6f8819c658aa	57511eed-4acc-4a58-8640-664e5710d003.FPKM-UQ.txt.gz	b031b2266e0690910869f846fbe4f56a	514827	validated
a8cf44c7-8b32-4d5d-93b2-16756254dd6b	3107533c-054e-463c-b2bc-73ba71ed133a.FPKM-UQ.txt.gz	57e997ea43fc65b59d640b908559b6fa	518224	validated
ac11ccc8-3dfb-4454-846e-ccc57862ad10	7b775f53-89eb-4acd-899f-2c5fc398ca9a.FPKM-UQ.txt.gz	88a1ec26c3638b9c9103a51a020e9e8f	527691	validated
ad36a4ef-8543-412d-862c-8d615dfea1f3	509159f2-6ed9-42fa-9e19-382813781aa0.FPKM-UQ.txt.gz	c3f9a426eb231cea280b8ebb3f2a5e22	545293	validated
adb6aa37-50be-4845-a5e2-e495d08724f2	74a0acc6-747d-4e2e-9cbf-c5b9c8cba8d7.FPKM-UQ.txt.gz	f6bbb0ad4a7071c71934eba57a3bc10a	506852	validated
b221eccf-34d6-44e3-b02f-8ca41ddb783f	c5f18a05-b05e-4419-ab3f-b52784fc4ce3.FPKM-UQ.txt.gz	5358fbb8998872b7bd2ea2b2f67f2017	508590	validated
b4cafa05-78cf-492d-bc17-a1ac4efd1710	b7fcdf45-6b26-46e8-aa40-2761354d1251.FPKM-UQ.txt.gz	9fdd27d2a33f7de34a5645bf746bc9b1	542678	validated
b4ec70b1-07a5-4ec7-9419-df7e040fb265	cb537a4c-7b5c-493f-8dea-6fd0107e6c58.FPKM-UQ.txt.gz	57b0d4efe4b53b0ad729d16f8d530a1c	547193	validated
b87c6718-468d-482e-8429-1d2c25409ce7	840bb854-0669-485e-9d83-c4e1e4f10626.FPKM-UQ.txt.gz	8c10d12a211bd1cc704aeb396f42264f	542824	validated
b9357a69-0702-4ec9-8074-6e48d03b7c57	b8ab62ef-0259-4df2-95b6-843a150d11ca.FPKM-UQ.txt.gz	a76ddaf8e680eb75b481bc5c23c55be5	521366	validated
bdf12354-dbe9-4749-bd01-806f056fac46	a75a9fcd-cc1d-4ef6-a213-dd468217ad5b.FPKM-UQ.txt.gz	ffe625d8c5eee94b073ea778da6581d5	518272	validated
be4f9b4d-1f73-4ee3-8fa2-1e38df4f6c04	175f6491-e372-44ee-9108-3228812e2f1c.FPKM-UQ.txt.gz	b5d3d925a3763e011c2f1d3de84d0803	551452	validated
bfe9c559-abae-4b4d-b4f6-cc599498a9aa	5d187a95-6b3d-42dc-a5c8-cf1758243c46.FPKM-UQ.txt.gz	fdc06c51795a953fdf35602133b3ac7c	562143	validated
ca3d91e9-54f3-497f-a83a-356b6af87a45	a7a24ac0-69a4-49c1-9463-b219a1ac17b8.FPKM-UQ.txt.gz	cf65963f4d0cfa0c4bb168ff2d70c07d	525922	validated
cc12ac34-0e96-4edd-81d7-5418b25d3a4e	f9415abb-ec64-4d0f-ad7e-26f2071b2c24.FPKM-UQ.txt.gz	d81bdbe07bd64dc05d83d3aaba663ffe	532420	validated
d17977be-70a2-4b57-9829-ec0bf5d9cd75	d370b7a3-a534-4190-a6d0-79276273093c.FPKM-UQ.txt.gz	1b2ff25e8e52de8ba2de2f6afcaa72a8	527972	validated
d3c1d968-62cd-4ec1-a412-933b491b7973	22c44a19-4cbb-4950-acf5-8d23a3fcb0a7.FPKM-UQ.txt.gz	76477ee7dc7e2c76d518a78dc2c441fb	546481	validated
d5f46ff0-3f32-478f-a7fc-1f5465d723da	6a26717f-fa71-469a-a18b-da8dc84e6e0d.FPKM-UQ.txt.gz	4f0260c5401429c849e4a8bbfed39bfa	513492	validated
d6dcf08d-2cc0-4fe3-bf40-f64dfaaabeea	eef74b1b-b56d-4c1e-8524-952542b64eb0.FPKM-UQ.txt.gz	90eae4a8806b48cb0fc99571a86b0ce0	529217	validated
d7ce14a6-bffd-4085-b935-7b49dcea8b30	c7225107-cc58-4431-8c1c-d0116d19f7f4.FPKM-UQ.txt.gz	476bb81bada3b0c837f2e5b27093f71f	532946	validated
d830040c-d652-4179-bb4d-c10911f91e30	79bd5246-cf1c-482a-8bc7-8b0f7d261739.FPKM-UQ.txt.gz	227e1156bf6846adf1bfc25a5e837f2e	540203	validated
d8bdd3f1-b0d1-4c90-a0d0-389e5b316b63	55d79fa7-5feb-4c1a-9572-aaac7ba5eb7e.FPKM-UQ.txt.gz	b2cb2632860f4285b43e9b211a609ce4	521121	validated
d9b0ba06-6a11-4302-ad2a-f9912f06b5b7	118933b6-86c7-4668-9973-424ece352a60.FPKM-UQ.txt.gz	9ce3fb00e2ae5fa4b4656dceabfa7a80	525531	validated
d9c800bd-7ad9-448c-b72d-42128727139b	2fa4738b-04ba-4d04-b95a-1f9b08cba802.FPKM-UQ.txt.gz	78d61369a6bae1ae7c056ca516686de0	468309	validated
dbb95e8f-c9e9-46ac-af2f-9453cd2dffc8	e944e416-2727-4966-8248-73427d8faf7e.FPKM-UQ.txt.gz	20ff9121b78cdaf43d2d4b37505d0e6a	513593	validated
dd923682-0a67-4582-a7ab-b83ceb90b8ff	bdc9dadb-a543-4965-b85f-8b20b14d4efe.FPKM-UQ.txt.gz	5f007f652d2964cec692e98d1721937c	537120	validated
de5dc648-7727-481e-be28-fe204fa7f632	38ef59ed-8eb9-4957-a210-4d118df089ce.FPKM-UQ.txt.gz	6019c7bf7baf25a9c2bf01aef3edd301	528541	validated
def3cad2-5e1d-4123-865e-6e12ab7a0364	b448bfa4-4ce9-457c-8e63-5bee1a31e275.FPKM-UQ.txt.gz	589d64638659d280581c347278b90fce	537936	validated
df1fdc94-539d-40b3-8362-1849238709ee	18ec943b-2068-467c-82df-07c60f4ed200.FPKM-UQ.txt.gz	a21f3188e3186cb365d14eb30d84bc34	561606	validated
e1ce6887-6fb3-4280-9516-d5c95b03167a	7a490321-6070-4c3e-827f-2cecef3fc499.FPKM-UQ.txt.gz	5b14027b7bb8ff8425fc7e9253720763	522924	validated
e6ee0df8-6266-4d51-9900-59eac026f30f	1ca28f55-cd20-463f-b419-dba7924e195a.FPKM-UQ.txt.gz	219db92c3e27973488e297c0615e0b56	517826	validated
e8a91ae4-5f08-403d-9178-2961bf4cd00d	d39a7d6b-a424-483a-abb6-cb11ec9a263f.FPKM-UQ.txt.gz	a5cc1ffb588ba850bb41ddef9095158c	546484	validated
ead24395-cf59-4570-adee-2e3b738e7952	3a360c80-e06f-4e38-a29d-3e4514047b76.FPKM-UQ.txt.gz	679ed6cbd7fc4b46a94a9fded242febd	512117	validated
ec1471b1-e0c7-42ec-b79f-191a96fdc91e	43b969ef-d7cb-4c8d-b6de-fdfa48b8edff.FPKM-UQ.txt.gz	ed7393b85f4c37076511ed14210c3746	493049	validated
edf93742-e99f-493e-aa9c-5c0839da46d5	39ef3ef1-d868-4c8c-81a1-238451a08f11.FPKM-UQ.txt.gz	44dbb8ec5de2ade3c9449f515dd0a1cb	499440	validated
f0790836-876d-4d70-95da-60591f60b590	ab51cccb-b5df-434a-a5a4-32368ccf0b24.FPKM-UQ.txt.gz	394e4d1bd37f5024b7dc49127279ae1e	586047	validated
f41bf7af-542f-45ef-b938-abc290e21186	2d0ce6d3-9a09-46ba-9c91-bd4f3764e490.FPKM-UQ.txt.gz	c247523346223155d5863c0a8732e0d6	500805	validated
f8be3730-c895-4448-85f9-e5ec5dbae4fc	03611591-08da-45c5-bfe5-ce511a2cc341.FPKM-UQ.txt.gz	6105a856b7be80d77d236db462bebe66	532668	validated
f98ce8c5-1895-40db-af13-e61b855fad70	5222324c-4f9b-4568-a2eb-9d0d6adf2d3b.FPKM-UQ.txt.gz	94818d8957d834e087f1c94a9859fe9b	519104	validated
fb6ad135-4716-4dc3-994d-d4eb2838ac5b	be244b42-fd11-4788-9a3e-60be97747994.FPKM-UQ.txt.gz	ea7a86aa7b65ee568c256800321aab0b	522967	validated
fba6729a-c318-4871-86c1-7c2c3d9512e7	1edd3b8b-2a9c-43f9-a20e-ca564a37d3aa.FPKM-UQ.txt.gz	7c2a33ed223e448c92e95bc3af3f6b02	502782	validated
